FT006455;DIENTE MOLDES;SID AHMED;H;18;182;90;Grado en Negocios Internacionales;4
QQ794838;REQUENI BAQUERO;WENCESLAO;H;24;171;69;Grado en Administración y Dirección de Empresas (ADE);2
F14582;COLS GISPERT;INMACULADA LOURDES;M;33;179;49
C76692;MOLINER AIZPITARTE;ANGELO JOSE;H;55;174;101
LT537137;BEDON GARCIA PATRON;ELIOS;H;21;192;95;Grado en Ingeniería Multimedia;4
ED819811;EMILOV ITURZAETA;ALVARO EDUARDO;H;22;199;62;Grado en Maestro/a en Educación Infantil;3
CW681370;PANAIT KICHOUHI;OLGA ELIZABETH;M;19;171;90;Grado en Ingeniería Química;1
C81055;ILIE PIJUAN;TERENCE JAMES;H;33;154;51
U60851;DE LA PIEDAD PUMARES;JUANA SOFIA;M;68;173;64
NL815224;EL AMRANI ESPINOSA MONTEROS;MARIA BENJAMINA;O;20;194;58;Grado en Pedagogía;1
RE577656;CORTABARRIA NAJJARI;QUITERIO;H;19;149;68;Grado en Ingeniería Informática;3
XE497848;ROSTAS EL ATIFI;PIERRE;H;20;144;59;Grado en Filología Catalana;1
ZY419168;SESMA AULESTIA;LEYANIS;M;24;183;51;Grado en Filosofía;4
CL811984;GOENAGA BENZO;ABENCIO;H;25;152;93;Grado en Geografía y Medio Ambiente;4
YO207694;GANZO BELKASMI;DAVID ROBERT;H;21;182;92;Grado en Trabajo Social;2
T37738;BATES ENJAMIO;ELENA PATRICIA;M;61;159;80
VA454726;DAOU DALY;NOELIA BELEN;O;21;140;45;Grado en Traducción y Mediación Interlingüística: Francés;2
YS917107;DAOU LAFONT;MAROUAN;H;19;188;58;Grado en Ciencias Gastronómicas;1
G53780;CAAVEIRO SEBTI;ALBERTINA MARIA;M;37;171;84
NB203963;SUCIU BERGA;MAMADOU CELLOU;H;21;162;49;Grado en Ingeniería Telemática;1
B99825;JABON ARRUZA;CESAR ALFREDO;H;33;166;55
TI336899;ALCEDO FRONTELA;WILLIAM THOMAS;H;24;184;83;Grado en Odontología;1
CG200729;CARNAL GONCALVEZ;LIER;H;25;162;76;Grado en Trabajo Social;3
PS298554;AUBANELL DE ARA;DUMITRU IOAN;H;23;174;95;Grado en Biotecnología;3
A94593;VILLARDON ESPINOSA;GRACIELLA;M;47;197;47
EZ458457;GUICH CHANDIA;ARSENIY;H;18;196;52;Grado en Biotecnología;2
HG914629;PINART COLLADA;MONICA ROCIO;M;24;198;49;Grado en Estudios Ingleses;3
LP944332;SOLBAS HERRAEZ;JUNKO;O;22;146;57;Grado en Logopedia;1
Q08379;DE PABLOS BERROTARAN;LIVIU;H;50;155;49
E43761;CHUECOS TAPIAL;ELENA NARCISA;M;69;168;96
JV404003;CABESTANY KHALID;ABRAHAM JESUS;H;25;177;87;Grado en Filología Catalana;1
AK625776;CORDENTE ASO;SALLY;M;20;152;51;Grado en Ingeniería Informática;1
AU088964;SANT ORLANDO;DAVID IVAN;H;18;144;104;Grado en Ciencia y Tecnología de los Alimentos;2
E10147;GABILONDO CABALGANTE;TATIANA PATRICIA;M;41;161;87
NH826936;CASTIBLANQUE CALABOZO;FREDERIK;H;22;141;70;Grado en Información y Documentación;3
UM445637;RAMISA AGUIRREZABAL;FRANK ALEXANDER;H;24;182;56;Grado en Educación Social;3
Q02734;STOKES BISPO;ELSA VERONICA;M;34;176;58
MS319404;ARAB FERNANDEZ CANADAS;ALEJANDRO RAMON;H;19;159;79;Grado en Turismo;3
AB192008;MARANA MARSET;TERRY JOHN;H;21;167;48;Grado en Economía;2
R22429;TERREN BARKA;DORIN GABRIEL;H;31;140;59
UQ973870;ALFOSEA HICKS;BERNABEA;M;19;173;63;Grado en Ciencias Políticas y de la Administración Pública;3
OJ617718;DUMITRU RAFA;CARLOS ERNESTO;H;20;158;86;Grado en Ingeniería Informática;2
DV571095;SOBREVILLA POSTIGUILLO;CONSTANTIN MARIUS;H;24;183;58;Grado en Información y Documentación;4
RH426593;TRANDAFIR SAMARRA;SIMONA MIRELA;M;18;156;60;Grado en Ciencias Ambientales;3
AM351095;RIVEROS HITA;VERONICA RAQUEL;M;21;161;64;Grado en Historia;4
OC388694;VELASQUEZ FUGUET;BAUDILIO;H;20;200;62;Doble Grado en Derecho y Criminología;2
IW046499;HORVATH RAPUN;NATALIA ANGELES;M;20;158;70;Doble Grado en ADE y Derecho;4
S14318;CLARET FRESCO;PURIFICACIO;M;33;191;93
H96470;DE ANDRES VAELLO;JOHNNY ANDRES;H;54;152;54
QW810135;CALLAO DEL LLANO;ALEXANDER MICHAEL;H;25;169;104;Grado en Información y Documentación;2
PY563430;MECIC ISLAN;SHEILA ISABEL;M;19;168;92;Grado en Educación Social;2
YA564253;LOSTAL YAMUZA;VEREMUNDO;H;20;184;83;Grado en Historia;4
Q31031;BABOI KHALLOUK;TOUDA;M;34;152;81
IO141016;STROE RABIONET;WILLIAM FREDERICK;H;18;143;84;Grado en Enfermería;4
U27274;FURIO DEVAL;REIDAR;H;57;156;91
RD916687;PORTORREAL DURAC;RICARDINA;M;24;152;48;Grado en Filología Catalana;1
EJ438925;MIJE ISIDRO;ANDREW CHRISTOPHER;H;21;180;57;Grado en Traducción y Mediación Interlingüística: Francés;4
AG780820;GONZALEZ DE DURANA NETO;IDILIA;M;20;192;72;Grado en Bioquímica y Ciencias Biomédicas;3
CI859112;DE PALMA BONELL;NAZIHA;M;18;184;59;Grado en Finanzas y Contabilidad;4
M46012;CEDRAN LLAMUSI;DANIELA BEATRIZ;M;67;186;89
JE384713;FUMANAL MORAIS;GICU;H;23;175;74;Grado en Enfermería;3
H60906;ALCARAZ ALDALUR;SANDRA MAGDALENA;M;66;150;97
PK525456;PARKIN BARRONDO;PARVIN;M;24;151;66;Doble Grado en Farmacia y Nutrición Humana y Dietética;1
O45555;MANGLANO SAINZ ROZAS;XIAOHUI;M;45;156;101
VA167949;SOUARE BURBANO;MARIA PILAR ALICIA;M;23;198;81;Grado en Ciencia y Tecnología de los Alimentos;2
AG262743;ARQUEROS BATLLORI;MARIA ALIDA;M;22;192;48;Doble Grado en Sociología y Ciencias Políticas y de la Administración Pública;1
NS091276;VARGA VILLACRECES;OLGA SUSANA;M;25;169;96;Grado en Química;4
QM133416;JAWO BEAMUD;TERESA GLORIA;M;22;140;91;Grado en Economía;4
Z56399;LOP WILLIAM;FERNANDO MANUE;H;61;176;67
W90951;MARZOA RABASSA;MAVIS;M;62;196;86
JD010347;AZUMENDI CASELLAS;MARIUS BOGDAN;H;23;159;51;Grado en Ciencia y Tecnología de los Alimentos;3
KK480766;SANGUINETTI GASCH;ANA RALUCA;M;24;141;95;Grado en Farmacia;1
CM159477;GORDALIZA MERCER;BIBI;M;25;196;55;Grado en Ingeniería Química;2
CA118492;LECUE BARBANY;HEINZ WILHELM;H;18;168;46;Grado en Historia;4
U03941;BLANCAS LIRA;ANDREA JANE;M;52;140;76
V18650;FRANQUIS CASTEDO;MARIA DORES;M;51;174;88
WU151103;BENSALAH ROGOJAN;NEYZAN;H;19;189;76;Grado en Filología Catalana;2
EJ404801;ARDANAZ ABON;MOUHCIN;H;25;182;96;Grado en Geografía y Medio Ambiente;3
MJ453247;FILLOL OLLOQUI;CESAR ALONSO;H;24;158;66;Grado en Podología;2
TA413030;PATEL AROBES;HIRAM;H;22;147;64;Grado en Estudios Ingleses;3
YQ113017;CEBALLOS DUCHEL;FEDERICO MIGUEL;H;25;152;66;Grado en Bioquímica y Ciencias Biomédicas;1
K78975;AZZAOUI CADAHIA;BENIGNA;M;69;171;74
V50048;BALLE BUTRON;CARMEN IULIANA;M;56;161;45
JW039765;CASBAS LAURA;DOLORES M;M;25;162;96;Grado en Estudios Ingleses;3
N18401;FAUR LIZARRIBAR;HEBER;H;36;151;63
F10859;SUITA COZMA;HOWARD JOHN;H;51;177;48
IE121467;CAMILO EL ARBAOUI;GEORGIA LOUISE;M;21;167;92;Grado en Farmacia;2
ZS114416;QU ALQUINGA;MATEA;M;22;181;89;Grado en Ciencias Gastronómicas;4
G86149;MAIZ JABON;DACIANA;M;31;197;91
R61967;CUBERTA CONFORME;VASILE GABRIEL;H;61;199;104
KR986442;MARCEN BORES;SIMON CHARLES;H;20;147;78;Grado en Geografía y Medio Ambiente;3
RK555562;VARONA RISUENO;ABDELLATIF;H;24;146;64;Grado en Ciencias de la Actividad Física y del Deporte;3
GJ415127;BORRULL KORTABITARTE;TERESA ARACELI;M;21;167;101;Doble Grado en Turismo y ADE;2
G26026;TERRAGA FROUFE;SIRLENE;M;36;185;88
DG582880;GILDA MEL;BEGUM;M;22;198;79;Doble Grado en Derecho y Criminología;2
WB511349;RODA ANTO;DOMINGOS;H;18;192;65;Doble Grado en Turismo y ADE;2
CP876977;FERNANDEZ BERMEJO RENDUELES;CESAR ANGEL;H;19;144;83;Grado en Ciencia y Tecnología de los Alimentos;2
LR630691;CARDALDA SAWYER;ILLAN;H;24;183;61;Grado en Educación Social;2
IM193263;FULLEDA VIARTOLA;MARIA AGAPITA;M;25;165;87;Grado en Enfermería;2
M94532;PANAYOTOV CIVIT;ROLANDO JAVIER;H;26;142;87
Z19320;MURUAMENDIARAZ DANTAS;JENNIFER CAROLINA;M;41;151;88
R16562;GRAGERA TAMES;CRISTIANE;O;69;196;99
G11470;URGELLES OLIVER;ABDERRAHAMAN;H;61;179;55
U75548;NORTH LOUM;NORMA ESTHER;M;33;185;52
SE608648;MOLNE BAKALI;RUT NOEMI;M;20;159;58;Grado en Bioquímica y Ciencias Biomédicas;3
WD596747;CHANA LANDERO;TERENCIANO;H;20;144;78;Grado en Pedagogía;4
YW417550;BARBELLIDO SHEIKH;MYRA;M;21;191;102;Grado en Nutrición Humana y Dietética;2
PA317711;BELLOSTA GARCIA DE BLAS;JOSEFA INMACULADA;M;18;182;103;Grado en Ciencias de la Actividad Física y del Deporte;4
YI409363;VASILEVA TERRE;NORMA ESTER;M;24;196;47;Grado en Derecho;4
Z40377;HORVATH FEDERICO;JUAN LORENZO;H;27;174;52
XY026045;NAGER PENIN;FRANCELINA;M;20;161;81;Grado en Traducción y Mediación Interlingüística: Alemán;4
R29291;CONTE ESTORNELL;OUMKALTOUM;M;31;189;55
S95546;AZPARREN VARAS;LEOCRICIO;H;56;177;83;100;200
